Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2024-06-22 7:34,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:35,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:37,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:38,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:39,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:40,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:41,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:42,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:42,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:43,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:45,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:46,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:46,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:47,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:48,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:48,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:49,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:49,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:50,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:51,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:51,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:52,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:53,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:53,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:54,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:55,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:55,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:56,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:57,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:58,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:59,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 7:59,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:00,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:01,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:02,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:03,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:04,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:04,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:05,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:06,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:07,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:08,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:09,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:09,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:10,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:11,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:12,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:13,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:14,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:14,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:15,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:16,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:17,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:19,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:20,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:21,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:22,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:23,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:23,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:24,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:25,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:26,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:27,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:28,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:28,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:29,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:30,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:31,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:31,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:32,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:33,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:34,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:35,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:37,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:38,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:39,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:40,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:41,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:42,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:43,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:45,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:46,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:47,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:47,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:48,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:49,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:50,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:50,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:51,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:52,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:53,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:54,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:54,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:55,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:56,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:56,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:57,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:58,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 8:59,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:00,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:01,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:01,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:02,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:03,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:03,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:04,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:05,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:06,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:07,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:08,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:09,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:10,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:10,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:11,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:12,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:13,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:14,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:14,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:15,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:15,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:16,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:17,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:19,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:20,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:21,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:22,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:22,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:23,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:24,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:25,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:26,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:26,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:27,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:28,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:29,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:29,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:30,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:31,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:32,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:33,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:34,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:35,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:37,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:38,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:39,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:39,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:40,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:41,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:42,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:43,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:45,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:46,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:46,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:47,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:48,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:49,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:50,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:51,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:52,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:52,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:53,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:54,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:54,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:55,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:56,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:57,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:57,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:58,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 9:59,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:00,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:01,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:02,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:02,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:03,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:04,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:05,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:05,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:06,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:07,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:08,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:08,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:09,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:10,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:11,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:12,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:13,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:14,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:15,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:16,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:16,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:17,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:19,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:20,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:21,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:21,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:22,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:23,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:24,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:25,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:26,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:27,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:28,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:29,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:29,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:30,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:31,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:32,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:32,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:33,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:34,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:35,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:37,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:37,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:38,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:39,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:40,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:41,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:41,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:42,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:43,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:43,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:44,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:45,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:46,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:47,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:48,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:48,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:49,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:50,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:51,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:51,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:52,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:53,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:53,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:54,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:55,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:56,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:57,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:58,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 10:59,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:00,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:00,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:01,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:02,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:03,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:04,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:05,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:05,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:06,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:07,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:08,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:08,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:09,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:10,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:11,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:11,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:12,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:13,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:14,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:15,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:15,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:16,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:17,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:18,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:19,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:20,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:21,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:22,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:22,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:23,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:24,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:25,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:26,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:26,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:27,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:28,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:29,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:30,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:30,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:31,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:32,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:33,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:34,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:34,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:35,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:36,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:37,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:38,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:38,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:39,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
2024-06-22 11:40,VR2W-105458,A69-1604-35774,,,,,Hammersley Deep,,,,
